2020-05-05 08:00:00,2020-05-05 15:59:59
2020-05-05 16:00:00,2020-05-05 23:59:59
2020-05-06 00:00:00,2020-05-06 07:59:59
2020-05-06 08:00:00,2020-05-06 15:59:59
2020-05-06 16:00:00,2020-05-06 23:59:59
2020-05-07 00:00:00,2020-05-07 07:59:59
2020-05-07 08:00:00,2020-05-07 15:59:59
2020-05-07 16:00:00,2020-05-07 23:59:59
2020-05-08 00:00:00,2020-05-08 07:59:59
2020-05-08 08:00:00,2020-05-08 15:59:59
2020-05-08 16:00:00,2020-05-08 23:59:59
2020-05-09 00:00:00,2020-05-09 07:59:59
2020-05-09 08:00:00,2020-05-09 15:59:59
2020-05-09 16:00:00,2020-05-09 23:59:59
2020-05-10 00:00:00,2020-05-10 07:59:59
2020-05-10 08:00:00,2020-05-10 15:59:59
2020-05-10 16:00:00,2020-05-10 23:59:59
2020-05-11 00:00:00,2020-05-11 07:59:59
2020-05-11 08:00:00,2020-05-11 15:59:59
2020-05-11 16:00:00,2020-05-11 23:59:59
2020-05-12 00:00:00,2020-05-12 07:59:59
2020-05-12 08:00:00,2020-05-12 15:59:59
2020-05-12 16:00:00,2020-05-12 23:59:59
2020-05-13 00:00:00,2020-05-13 07:59:59
2020-05-13 08:00:00,2020-05-13 15:59:59
2020-05-13 16:00:00,2020-05-13 23:59:59
2020-05-14 00:00:00,2020-05-14 07:59:59
2020-05-14 08:00:00,2020-05-14 15:59:59
2020-05-14 16:00:00,2020-05-14 23:59:59
2020-05-15 00:00:00,2020-05-15 07:59:59
2020-05-15 08:00:00,2020-05-15 15:59:59
2020-05-15 16:00:00,2020-05-15 23:59:59
2020-05-16 00:00:00,2020-05-16 07:59:59
2020-05-16 08:00:00,2020-05-16 15:59:59
2020-05-16 16:00:00,2020-05-16 23:59:59
2020-05-17 00:00:00,2020-05-17 07:59:59
2020-05-17 08:00:00,2020-05-17 15:59:59
2020-05-17 16:00:00,2020-05-17 23:59:59
2020-05-18 00:00:00,2020-05-18 07:59:59
2020-05-18 08:00:00,2020-05-18 15:59:59
2020-05-18 16:00:00,2020-05-18 23:59:59
2020-05-19 00:00:00,2020-05-19 07:59:59
2020-05-19 08:00:00,2020-05-19 15:59:59
2020-05-19 16:00:00,2020-05-19 23:59:59
2020-05-20 00:00:00,2020-05-20 07:59:59
2020-05-20 08:00:00,2020-05-20 15:59:59
2020-05-20 16:00:00,2020-05-20 23:59:59
2020-05-21 00:00:00,2020-05-21 07:59:59
2020-05-21 08:00:00,2020-05-21 15:59:59
2020-05-21 16:00:00,2020-05-21 23:59:59
2020-05-22 00:00:00,2020-05-22 07:59:59
2020-05-22 08:00:00,2020-05-22 15:59:59
2020-05-22 16:00:00,2020-05-22 23:59:59
2020-05-23 00:00:00,2020-05-23 07:59:59
2020-05-23 08:00:00,2020-05-23 15:59:59
2020-05-23 16:00:00,2020-05-23 23:59:59
2020-05-24 00:00:00,2020-05-24 07:59:59
2020-05-24 08:00:00,2020-05-24 15:59:59
2020-05-24 16:00:00,2020-05-24 23:59:59
2020-05-25 00:00:00,2020-05-25 07:59:59
2020-05-25 08:00:00,2020-05-25 15:59:59
2020-05-25 16:00:00,2020-05-25 23:59:59
2020-05-26 00:00:00,2020-05-26 07:59:59
2020-05-26 08:00:00,2020-05-26 15:59:59
2020-05-26 16:00:00,2020-05-26 23:59:59
2020-05-27 00:00:00,2020-05-27 07:59:59
2020-05-27 08:00:00,2020-05-27 15:59:59
2020-05-27 16:00:00,2020-05-27 23:59:59
2020-05-28 00:00:00,2020-05-28 07:59:59
2020-05-28 08:00:00,2020-05-28 15:59:59
2020-05-28 16:00:00,2020-05-28 23:59:59
2020-05-29 00:00:00,2020-05-29 07:59:59
2020-05-29 08:00:00,2020-05-29 15:59:59
2020-05-29 16:00:00,2020-05-29 23:59:59
2020-05-30 00:00:00,2020-05-30 07:59:59
2020-05-30 08:00:00,2020-05-30 15:59:59
2020-05-30 16:00:00,2020-05-30 23:59:59
2020-05-31 00:00:00,2020-05-31 07:59:59
2020-05-31 08:00:00,2020-05-31 15:59:59
2020-05-31 16:00:00,2020-05-31 23:59:59
2020-06-01 00:00:00,2020-06-01 07:59:59
2020-06-01 08:00:00,2020-06-01 15:59:59
2020-06-01 16:00:00,2020-06-01 23:59:59
2020-06-02 00:00:00,2020-06-02 07:59:59
2020-06-02 08:00:00,2020-06-02 15:59:59
2020-06-02 16:00:00,2020-06-02 23:59:59
2020-06-03 00:00:00,2020-06-03 07:59:59
2020-06-03 08:00:00,2020-06-03 15:59:59
2020-06-03 16:00:00,2020-06-03 23:59:59
2020-06-04 00:00:00,2020-06-04 07:59:59
2020-06-04 08:00:00,2020-06-04 15:59:59
2020-06-04 16:00:00,2020-06-04 23:59:59
2020-06-05 00:00:00,2020-06-05 07:59:59
2020-06-05 08:00:00,2020-06-05 15:59:59
2020-06-05 16:00:00,2020-06-05 23:59:59
2020-06-06 00:00:00,2020-06-06 07:59:59
2020-06-06 08:00:00,2020-06-06 15:59:59
2020-06-06 16:00:00,2020-06-06 23:59:59
2020-06-07 00:00:00,2020-06-07 07:59:59
2020-06-07 08:00:00,2020-06-07 15:59:59
2020-06-07 16:00:00,2020-06-07 23:59:59
2020-06-08 00:00:00,2020-06-08 07:59:59
2020-06-08 08:00:00,2020-06-08 15:59:59
2020-06-08 16:00:00,2020-06-08 23:59:59
2020-06-09 00:00:00,2020-06-09 07:59:59
2020-06-09 08:00:00,2020-06-09 15:59:59
2020-06-09 16:00:00,2020-06-09 23:59:59
2020-06-10 00:00:00,2020-06-10 07:59:59
2020-06-10 08:00:00,2020-06-10 15:59:59
2020-06-10 16:00:00,2020-06-10 23:59:59
2020-06-11 00:00:00,2020-06-11 07:59:59
2020-06-11 08:00:00,2020-06-11 15:59:59
2020-06-11 16:00:00,2020-06-11 23:59:59
2020-06-12 00:00:00,2020-06-12 07:59:59
2020-06-12 08:00:00,2020-06-12 15:59:59
2020-06-12 16:00:00,2020-06-12 23:59:59
2020-06-13 00:00:00,2020-06-13 07:59:59
2020-06-13 08:00:00,2020-06-13 15:59:59
2020-06-13 16:00:00,2020-06-13 23:59:59
2020-06-14 00:00:00,2020-06-14 07:59:59
2020-06-14 08:00:00,2020-06-14 15:59:59
2020-06-14 16:00:00,2020-06-14 23:59:59
2020-06-15 00:00:00,2020-06-15 07:59:59
2020-06-15 08:00:00,2020-06-15 15:59:59
2020-06-15 16:00:00,2020-06-15 23:59:59
2020-06-16 00:00:00,2020-06-16 07:59:59
2020-06-16 08:00:00,2020-06-16 15:59:59
2020-06-16 16:00:00,2020-06-16 23:59:59
2020-06-17 00:00:00,2020-06-17 07:59:59
2020-06-17 08:00:00,2020-06-17 15:59:59
2020-06-17 16:00:00,2020-06-17 23:59:59
2020-06-18 00:00:00,2020-06-18 07:59:59
2020-06-18 08:00:00,2020-06-18 15:59:59
2020-06-18 16:00:00,2020-06-18 23:59:59
2020-06-19 00:00:00,2020-06-19 07:59:59
2020-06-19 08:00:00,2020-06-19 15:59:59
2020-06-19 16:00:00,2020-06-19 23:59:59
2020-06-20 00:00:00,2020-06-20 07:59:59
2020-06-20 08:00:00,2020-06-20 15:59:59
2020-06-20 16:00:00,2020-06-20 23:59:59
2020-06-21 00:00:00,2020-06-21 07:59:59
2020-06-21 08:00:00,2020-06-21 15:59:59
2020-06-21 16:00:00,2020-06-21 23:59:59
2020-06-22 00:00:00,2020-06-22 07:59:59
2020-06-22 08:00:00,2020-06-22 15:59:59
2020-06-22 16:00:00,2020-06-22 23:59:59
2020-06-23 00:00:00,2020-06-23 07:59:59
2020-06-23 08:00:00,2020-06-23 15:59:59
2020-06-23 16:00:00,2020-06-23 23:59:59
2020-06-24 00:00:00,2020-06-24 07:59:59
2020-06-24 08:00:00,2020-06-24 15:59:59
2020-06-24 16:00:00,2020-06-24 23:59:59
2020-06-25 00:00:00,2020-06-25 07:59:59
2020-06-25 08:00:00,2020-06-25 15:59:59
2020-06-25 16:00:00,2020-06-25 23:59:59
2020-06-26 00:00:00,2020-06-26 07:59:59
2020-06-26 08:00:00,2020-06-26 15:59:59
2020-06-26 16:00:00,2020-06-26 23:59:59
2020-06-27 00:00:00,2020-06-27 07:59:59
2020-06-27 08:00:00,2020-06-27 15:59:59
2020-06-27 16:00:00,2020-06-27 23:59:59
2020-06-28 00:00:00,2020-06-28 07:59:59
2020-06-28 08:00:00,2020-06-28 15:59:59
2020-06-28 16:00:00,2020-06-28 23:59:59
2020-06-29 00:00:00,2020-06-29 07:59:59
2020-06-29 08:00:00,2020-06-29 15:59:59
2020-06-29 16:00:00,2020-06-29 23:59:59
2020-06-30 00:00:00,2020-06-30 07:59:59
2020-06-30 08:00:00,2020-06-30 15:59:59
2020-06-30 16:00:00,2020-06-30 23:59:59
2020-07-01 00:00:00,2020-07-01 07:59:59
2020-07-01 08:00:00,2020-07-01 15:59:59
2020-07-01 16:00:00,2020-07-01 23:59:59
2020-07-02 00:00:00,2020-07-02 07:59:59
2020-07-02 08:00:00,2020-07-02 15:59:59
2020-07-02 16:00:00,2020-07-02 23:59:59
2020-07-03 00:00:00,2020-07-03 07:59:59
2020-07-03 08:00:00,2020-07-03 15:59:59
2020-07-03 16:00:00,2020-07-03 23:59:59
2020-07-04 00:00:00,2020-07-04 07:59:59
2020-07-04 08:00:00,2020-07-04 15:59:59
2020-07-04 16:00:00,2020-07-04 23:59:59
2020-07-05 00:00:00,2020-07-05 07:59:59
2020-07-05 08:00:00,2020-07-05 15:59:59
2020-07-05 16:00:00,2020-07-05 23:59:59
2020-07-06 00:00:00,2020-07-06 07:59:59
2020-07-06 08:00:00,2020-07-06 15:59:59
2020-07-06 16:00:00,2020-07-06 23:59:59
2020-07-07 00:00:00,2020-07-07 07:59:59
2020-07-07 08:00:00,2020-07-07 15:59:59
2020-07-07 16:00:00,2020-07-07 23:59:59
2020-07-08 00:00:00,2020-07-08 07:59:59
2020-07-08 08:00:00,2020-07-08 15:59:59
2020-07-08 16:00:00,2020-07-08 23:59:59
2020-07-09 00:00:00,2020-07-09 07:59:59
2020-07-09 08:00:00,2020-07-09 15:59:59
2020-07-09 16:00:00,2020-07-09 23:59:59
2020-07-10 00:00:00,2020-07-10 07:59:59
2020-07-10 08:00:00,2020-07-10 15:59:59
2020-07-10 16:00:00,2020-07-10 23:59:59
2020-07-11 00:00:00,2020-07-11 07:59:59
2020-07-11 08:00:00,2020-07-11 15:59:59
2020-07-11 16:00:00,2020-07-11 23:59:59
2020-07-12 00:00:00,2020-07-12 07:59:59
2020-07-12 08:00:00,2020-07-12 15:59:59
2020-07-12 16:00:00,2020-07-12 23:59:59
2020-07-13 00:00:00,2020-07-13 07:59:59
2020-07-13 08:00:00,2020-07-13 15:59:59
2020-07-13 16:00:00,2020-07-13 23:59:59
2020-07-14 00:00:00,2020-07-14 07:59:59
2020-07-14 08:00:00,2020-07-14 15:59:59
2020-07-14 16:00:00,2020-07-14 23:59:59
2020-07-15 00:00:00,2020-07-15 07:59:59
2020-07-15 08:00:00,2020-07-15 15:59:59
2020-07-15 16:00:00,2020-07-15 23:59:59
2020-07-16 00:00:00,2020-07-16 07:59:59
2020-07-16 08:00:00,2020-07-16 15:59:59
2020-07-16 16:00:00,2020-07-16 23:59:59
2020-07-17 00:00:00,2020-07-17 07:59:59
2020-07-17 08:00:00,2020-07-17 15:59:59
2020-07-17 16:00:00,2020-07-17 23:59:59
2020-07-18 00:00:00,2020-07-18 07:59:59
2020-07-18 08:00:00,2020-07-18 15:59:59
2020-07-18 16:00:00,2020-07-18 23:59:59
2020-07-19 00:00:00,2020-07-19 07:59:59
2020-07-19 08:00:00,2020-07-19 15:59:59
2020-07-19 16:00:00,2020-07-19 23:59:59
2020-07-20 00:00:00,2020-07-20 07:59:59
2020-07-20 08:00:00,2020-07-20 15:59:59
2020-07-20 16:00:00,2020-07-20 23:59:59
2020-07-21 00:00:00,2020-07-21 07:59:59
2020-07-27 08:00:00,2020-07-27 15:59:59
2020-07-27 16:00:00,2020-07-27 23:59:59
2020-07-28 00:00:00,2020-07-28 07:59:59
2020-08-04 08:00:00,2020-08-04 15:59:59
2020-08-04 16:00:00,2020-08-04 23:59:59
2020-08-05 00:00:00,2020-08-05 07:59:59
2020-08-10 08:00:00,2020-08-10 15:59:59
2020-08-10 16:00:00,2020-08-10 23:59:59
2020-08-11 00:00:00,2020-08-11 07:59:59
2020-08-13 08:00:00,2020-08-13 15:59:59
2020-08-13 16:00:00,2020-08-13 23:59:59
2020-08-14 00:00:00,2020-08-14 07:59:59
2020-08-14 08:00:00,2020-08-14 15:59:59
2020-08-14 16:00:00,2020-08-14 23:59:59
2020-08-15 00:00:00,2020-08-15 07:59:59
2020-08-15 08:00:00,2020-08-15 15:59:59
2020-08-15 16:00:00,2020-08-15 23:59:59
2020-08-16 00:00:00,2020-08-16 07:59:59
2020-08-16 08:00:00,2020-08-16 15:59:59
2020-08-16 16:00:00,2020-08-16 23:59:59
2020-08-17 00:00:00,2020-08-17 07:59:59
2020-08-17 08:00:00,2020-08-17 15:59:59
2020-08-17 16:00:00,2020-08-17 23:59:59
2020-08-18 00:00:00,2020-08-18 07:59:59
2020-08-18 08:00:00,2020-08-18 15:59:59
2020-08-18 16:00:00,2020-08-18 23:59:59
2020-08-19 00:00:00,2020-08-19 07:59:59
2020-08-19 08:00:00,2020-08-19 15:59:59
2020-08-19 16:00:00,2020-08-19 23:59:59
2020-08-20 00:00:00,2020-08-20 07:59:59
2020-08-20 08:00:00,2020-08-20 15:59:59
2020-08-20 16:00:00,2020-08-20 23:59:59
2020-08-21 00:00:00,2020-08-21 07:59:59
2020-08-21 08:00:00,2020-08-21 15:59:59
2020-08-21 16:00:00,2020-08-21 23:59:59
2020-08-22 00:00:00,2020-08-22 07:59:59
2020-08-22 08:00:00,2020-08-22 15:59:59
2020-08-22 16:00:00,2020-08-22 23:59:59
2020-08-23 00:00:00,2020-08-23 07:59:59
2020-08-23 08:00:00,2020-08-23 15:59:59
2020-08-23 16:00:00,2020-08-23 23:59:59
2020-08-24 00:00:00,2020-08-24 07:59:59
2020-08-24 08:00:00,2020-08-24 15:59:59
2020-08-24 16:00:00,2020-08-24 23:59:59
2020-08-25 00:00:00,2020-08-25 07:59:59
2020-08-25 08:00:00,2020-08-25 15:59:59
2020-08-25 16:00:00,2020-08-25 23:59:59
2020-08-31 08:00:00,2020-08-31 15:59:59
2020-08-31 16:00:00,2020-08-31 23:59:59
2020-09-01 00:00:00,2020-09-01 07:59:59
2020-09-08 08:00:00,2020-09-08 15:59:59
2020-09-08 16:00:00,2020-09-08 23:59:59
2020-09-09 00:00:00,2020-09-09 07:59:59
2020-09-14 08:00:00,2020-09-14 15:59:59
2020-09-14 16:00:00,2020-09-14 23:59:59
2020-09-15 00:00:00,2020-09-15 07:59:59
2020-09-21 08:00:00,2020-09-21 15:59:59
2020-09-21 16:00:00,2020-09-21 23:59:59
2020-09-22 00:00:00,2020-09-22 07:59:59
2020-09-28 08:00:00,2020-09-28 15:59:59
2020-09-28 16:00:00,2020-09-28 23:59:59
2020-09-29 00:00:00,2020-09-29 07:59:59
2020-09-29 08:00:00,2020-09-29 15:59:59
2020-09-29 16:00:00,2020-09-29 23:59:59
2020-09-30 00:00:00,2020-09-30 07:59:59
2020-09-30 08:00:00,2020-09-30 15:59:59
2020-09-30 16:00:00,2020-09-30 23:59:59
2020-10-01 00:00:00,2020-10-01 07:59:59
2020-10-01 08:00:00,2020-10-01 15:59:59
2020-10-01 16:00:00,2020-10-01 23:59:59
2020-10-02 00:00:00,2020-10-02 07:59:59
2020-10-02 08:00:00,2020-10-02 15:59:59
2020-10-02 16:00:00,2020-10-02 23:59:59
2020-10-03 00:00:00,2020-10-03 07:59:59
2020-10-03 08:00:00,2020-10-03 15:59:59
2020-10-03 16:00:00,2020-10-03 23:59:59
2020-10-04 00:00:00,2020-10-04 07:59:59
2020-10-04 08:00:00,2020-10-04 15:59:59
2020-10-04 16:00:00,2020-10-04 23:59:59
2020-10-05 00:00:00,2020-10-05 07:59:59
2020-10-05 08:00:00,2020-10-05 15:59:59
2020-10-05 16:00:00,2020-10-05 23:59:59
2020-10-06 00:00:00,2020-10-06 07:59:59
2020-10-06 08:00:00,2020-10-06 15:59:59
2020-10-06 16:00:00,2020-10-06 23:59:59
2020-10-07 00:00:00,2020-10-07 07:59:59
2020-10-07 08:00:00,2020-10-07 15:59:59
2020-10-07 16:00:00,2020-10-07 23:59:59
2020-10-08 00:00:00,2020-10-08 07:59:59
2020-10-08 08:00:00,2020-10-08 15:59:59
2020-10-08 16:00:00,2020-10-08 23:59:59
2020-10-09 00:00:00,2020-10-09 07:59:59
2020-10-09 08:00:00,2020-10-09 15:59:59
2020-10-09 16:00:00,2020-10-09 23:59:59
2020-10-10 00:00:00,2020-10-10 07:59:59
2020-10-10 08:00:00,2020-10-10 15:59:59
2020-10-10 16:00:00,2020-10-10 23:59:59
2020-10-11 00:00:00,2020-10-11 07:59:59
2020-10-11 08:00:00,2020-10-11 15:59:59
2020-10-11 16:00:00,2020-10-11 23:59:59
2020-10-12 00:00:00,2020-10-12 07:59:59
2020-10-12 08:00:00,2020-10-12 15:59:59
2020-10-12 16:00:00,2020-10-12 23:59:59
2020-10-13 00:00:00,2020-10-13 07:59:59
2020-10-13 08:00:00,2020-10-13 15:59:59
2020-10-13 16:00:00,2020-10-13 23:59:59
2020-10-14 00:00:00,2020-10-14 07:59:59
2020-10-14 08:00:00,2020-10-14 15:59:59
2020-10-14 16:00:00,2020-10-14 23:59:59
2020-10-15 00:00:00,2020-10-15 07:59:59
2020-10-15 08:00:00,2020-10-15 15:59:59
2020-10-15 16:00:00,2020-10-15 23:59:59
2020-10-16 00:00:00,2020-10-16 07:59:59
2020-10-16 08:00:00,2020-10-16 15:59:59
2020-10-16 16:00:00,2020-10-16 23:59:59
2020-10-17 00:00:00,2020-10-17 07:59:59
2020-10-17 08:00:00,2020-10-17 15:59:59
2020-10-17 16:00:00,2020-10-17 23:59:59
2020-10-18 00:00:00,2020-10-18 07:59:59
2020-10-18 08:00:00,2020-10-18 15:59:59
2020-10-18 16:00:00,2020-10-18 23:59:59
2020-10-19 00:00:00,2020-10-19 07:59:59
2020-10-19 08:00:00,2020-10-19 15:59:59
2020-10-19 16:00:00,2020-10-19 23:59:59
2020-10-20 00:00:00,2020-10-20 07:59:59
2020-10-20 08:00:00,2020-10-20 15:59:59
2020-10-20 16:00:00,2020-10-20 23:59:59
2020-10-21 00:00:00,2020-10-21 07:59:59
2020-10-21 08:00:00,2020-10-21 15:59:59
2020-10-21 16:00:00,2020-10-21 23:59:59
2020-10-22 00:00:00,2020-10-22 07:59:59
2020-10-22 08:00:00,2020-10-22 15:59:59
2020-10-22 16:00:00,2020-10-22 23:59:59
2020-10-23 00:00:00,2020-10-23 07:59:59
2020-10-23 08:00:00,2020-10-23 15:59:59
2020-10-23 16:00:00,2020-10-23 23:59:59
2020-10-24 00:00:00,2020-10-24 07:59:59
2020-10-24 08:00:00,2020-10-24 15:59:59
2020-10-24 16:00:00,2020-10-24 23:59:59
2020-10-25 00:00:00,2020-10-25 07:59:59
2020-10-25 08:00:00,2020-10-25 15:59:59
2020-10-25 16:00:00,2020-10-25 23:59:59
2020-10-26 00:00:00,2020-10-26 07:59:59
2020-10-26 08:00:00,2020-10-26 15:59:59
2020-10-26 16:00:00,2020-10-26 23:59:59
2020-10-27 00:00:00,2020-10-27 07:59:59
2020-10-27 08:00:00,2020-10-27 15:59:59
2020-10-27 16:00:00,2020-10-27 23:59:59
2020-10-28 00:00:00,2020-10-28 07:59:59
2020-10-28 08:00:00,2020-10-28 15:59:59
2020-10-28 16:00:00,2020-10-28 23:59:59
2020-10-29 00:00:00,2020-10-29 07:59:59
2020-10-29 08:00:00,2020-10-29 15:59:59
2020-10-29 16:00:00,2020-10-29 23:59:59
2020-10-30 00:00:00,2020-10-30 07:59:59
2020-10-30 08:00:00,2020-10-30 15:59:59
2020-10-30 16:00:00,2020-10-30 23:59:59
2020-10-31 00:00:00,2020-10-31 07:59:59
2020-10-31 08:00:00,2020-10-31 15:59:59
2020-10-31 16:00:00,2020-10-31 23:59:59
2020-11-01 00:00:00,2020-11-01 07:59:59
2020-11-01 08:00:00,2020-11-01 15:59:59
2020-11-01 16:00:00,2020-11-01 23:59:59
2020-11-02 00:00:00,2020-11-02 07:59:59
2020-11-02 08:00:00,2020-11-02 15:59:59
2020-11-02 16:00:00,2020-11-02 23:59:59
2020-11-03 00:00:00,2020-11-03 07:59:59
2020-11-03 08:00:00,2020-11-03 15:59:59
2020-11-03 16:00:00,2020-11-03 23:59:59
2020-11-04 00:00:00,2020-11-04 07:59:59
2020-11-04 08:00:00,2020-11-04 15:59:59
2020-11-04 16:00:00,2020-11-04 23:59:59
2020-11-05 00:00:00,2020-11-05 07:59:59
2020-11-05 08:00:00,2020-11-05 15:59:59
2020-11-05 16:00:00,2020-11-05 23:59:59
2020-11-06 00:00:00,2020-11-06 07:59:59
2020-11-06 08:00:00,2020-11-06 15:59:59
2020-11-06 16:00:00,2020-11-06 23:59:59
2020-11-07 00:00:00,2020-11-07 07:59:59
2020-11-07 08:00:00,2020-11-07 15:59:59
2020-11-07 16:00:00,2020-11-07 23:59:59
2020-11-08 00:00:00,2020-11-08 07:59:59
2020-11-08 08:00:00,2020-11-08 15:59:59
2020-11-08 16:00:00,2020-11-08 23:59:59
2020-11-09 00:00:00,2020-11-09 07:59:59
2020-11-09 08:00:00,2020-11-09 15:59:59
2020-11-09 16:00:00,2020-11-09 23:59:59
2020-11-10 00:00:00,2020-11-10 07:59:59
2020-11-10 08:00:00,2020-11-10 15:59:59
2020-11-10 16:00:00,2020-11-10 23:59:59
2020-11-11 00:00:00,2020-11-11 07:59:59
2020-11-11 08:00:00,2020-11-11 15:59:59
2020-11-11 16:00:00,2020-11-11 23:59:59
2020-11-12 00:00:00,2020-11-12 07:59:59
2020-11-12 08:00:00,2020-11-12 15:59:59
2020-11-12 16:00:00,2020-11-12 23:59:59
2020-11-13 00:00:00,2020-11-13 07:59:59
2020-11-13 08:00:00,2020-11-13 15:59:59
2020-11-13 16:00:00,2020-11-13 23:59:59
2020-11-14 00:00:00,2020-11-14 07:59:59
2020-11-14 08:00:00,2020-11-14 15:59:59
2020-11-14 16:00:00,2020-11-14 23:59:59
2020-11-15 00:00:00,2020-11-15 07:59:59
2020-11-15 08:00:00,2020-11-15 15:59:59
2020-11-15 16:00:00,2020-11-15 23:59:59
2020-11-16 00:00:00,2020-11-16 07:59:59
2020-11-16 08:00:00,2020-11-16 15:59:59
2020-11-16 16:00:00,2020-11-16 23:59:59
2020-11-17 00:00:00,2020-11-17 07:59:59
2020-11-17 08:00:00,2020-11-17 15:59:59
2020-11-17 16:00:00,2020-11-17 23:59:59
2020-11-18 00:00:00,2020-11-18 07:59:59
2020-11-18 08:00:00,2020-11-18 15:59:59
2020-11-18 16:00:00,2020-11-18 23:59:59
2020-11-19 00:00:00,2020-11-19 07:59:59
2020-11-19 08:00:00,2020-11-19 15:59:59
2020-11-19 16:00:00,2020-11-19 23:59:59
2020-11-20 00:00:00,2020-11-20 07:59:59
2020-11-20 08:00:00,2020-11-20 15:59:59
2020-11-20 16:00:00,2020-11-20 23:59:59
2020-11-21 00:00:00,2020-11-21 07:59:59
2020-11-21 08:00:00,2020-11-21 15:59:59
2020-11-21 16:00:00,2020-11-21 23:59:59
2020-11-22 00:00:00,2020-11-22 07:59:59
2020-11-22 08:00:00,2020-11-22 15:59:59
2020-11-22 16:00:00,2020-11-22 23:59:59
2020-11-23 00:00:00,2020-11-23 07:59:59
2020-11-23 08:00:00,2020-11-23 15:59:59
2020-11-23 16:00:00,2020-11-23 23:59:59
2020-11-24 00:00:00,2020-11-24 07:59:59
2020-11-24 08:00:00,2020-11-24 15:59:59
2020-11-24 16:00:00,2020-11-24 23:59:59
2020-11-25 00:00:00,2020-11-25 07:59:59
2020-11-25 08:00:00,2020-11-25 15:59:59
2020-11-25 16:00:00,2020-11-25 23:59:59
2020-11-26 00:00:00,2020-11-26 07:59:59
2020-11-26 08:00:00,2020-11-26 15:59:59
2020-11-26 16:00:00,2020-11-26 23:59:59
2020-11-27 00:00:00,2020-11-27 07:59:59
2020-11-27 08:00:00,2020-11-27 15:59:59
2020-11-27 16:00:00,2020-11-27 23:59:59
2020-11-28 00:00:00,2020-11-28 07:59:59
2020-11-28 08:00:00,2020-11-28 15:59:59
2020-11-28 16:00:00,2020-11-28 23:59:59
2020-11-29 00:00:00,2020-11-29 07:59:59
2020-11-29 08:00:00,2020-11-29 15:59:59
2020-11-29 16:00:00,2020-11-29 23:59:59
2020-11-30 00:00:00,2020-11-30 07:59:59
2020-11-30 08:00:00,2020-11-30 15:59:59
2020-11-30 16:00:00,2020-11-30 23:59:59
2020-12-01 00:00:00,2020-12-01 07:59:59
2020-12-01 08:00:00,2020-12-01 15:59:59
2020-12-01 16:00:00,2020-12-01 23:59:59
2020-12-02 00:00:00,2020-12-02 07:59:59
2020-12-02 08:00:00,2020-12-02 15:59:59
2020-12-02 16:00:00,2020-12-02 23:59:59
2020-12-03 00:00:00,2020-12-03 07:59:59
2020-12-03 08:00:00,2020-12-03 15:59:59
2020-12-03 16:00:00,2020-12-03 23:59:59
2020-12-04 00:00:00,2020-12-04 07:59:59
2020-12-04 08:00:00,2020-12-04 15:59:59
2020-12-04 16:00:00,2020-12-04 23:59:59
2020-12-05 00:00:00,2020-12-05 07:59:59
2020-12-05 08:00:00,2020-12-05 15:59:59
2020-12-05 16:00:00,2020-12-05 23:59:59
2020-12-06 00:00:00,2020-12-06 07:59:59
2020-12-06 08:00:00,2020-12-06 15:59:59
2020-12-06 16:00:00,2020-12-06 23:59:59
2020-12-07 00:00:00,2020-12-07 07:59:59
2020-12-07 08:00:00,2020-12-07 15:59:59
2020-12-07 16:00:00,2020-12-07 23:59:59
2020-12-08 00:00:00,2020-12-08 07:59:59
2020-12-08 08:00:00,2020-12-08 15:59:59
2020-12-08 16:00:00,2020-12-08 23:59:59
2020-12-09 00:00:00,2020-12-09 07:59:59
2020-12-09 08:00:00,2020-12-09 15:59:59
2020-12-09 16:00:00,2020-12-09 23:59:59
2020-12-10 00:00:00,2020-12-10 07:59:59
2020-12-10 08:00:00,2020-12-10 15:59:59
2020-12-10 16:00:00,2020-12-10 23:59:59
2020-12-11 00:00:00,2020-12-11 07:59:59
2020-12-11 08:00:00,2020-12-11 15:59:59
2020-12-11 16:00:00,2020-12-11 23:59:59
2020-12-12 00:00:00,2020-12-12 07:59:59
2020-12-12 08:00:00,2020-12-12 15:59:59
2020-12-12 16:00:00,2020-12-12 23:59:59
2020-12-13 00:00:00,2020-12-13 07:59:59
2020-12-13 08:00:00,2020-12-13 15:59:59
2020-12-13 16:00:00,2020-12-13 23:59:59
2020-12-14 00:00:00,2020-12-14 07:59:59
2020-12-14 08:00:00,2020-12-14 15:59:59
2020-12-14 16:00:00,2020-12-14 23:59:59
2020-12-15 00:00:00,2020-12-15 07:59:59
2020-12-15 08:00:00,2020-12-15 15:59:59
2020-12-15 16:00:00,2020-12-15 23:59:59
2020-12-16 00:00:00,2020-12-16 07:59:59
2020-12-16 08:00:00,2020-12-16 15:59:59
2020-12-16 16:00:00,2020-12-16 23:59:59
2020-12-17 00:00:00,2020-12-17 07:59:59
2020-12-17 08:00:00,2020-12-17 15:59:59
2020-12-17 16:00:00,2020-12-17 23:59:59
2020-12-18 00:00:00,2020-12-18 07:59:59
2020-12-18 08:00:00,2020-12-18 15:59:59
2020-12-18 16:00:00,2020-12-18 23:59:59
2020-12-19 00:00:00,2020-12-19 07:59:59
2020-12-19 08:00:00,2020-12-19 15:59:59
2020-12-19 16:00:00,2020-12-19 23:59:59
